text	labels
However , L - dopa restored the bradycardia caused by norepinephrine in addition to decreasing blood pressure and heart rate .	O O B-Chemical I-Chemical I-Chemical O O B-Disease O O B-Chemical O O O O O O O O O O
5 - HTP ( 5 mg / kg i . v . ) decreased blood pressure and heart rate and decreased the reflex bradycardia to norepinephrine .	B-Chemical I-Chemical I-Chemical O O O O O O O O O O O O O O O O O O O O B-Disease O B-Chemical O
It is concluded that L - dopa enhances reflex bradycardia through central alpha - receptor stimulation .	O O O O B-Chemical I-Chemical I-Chemical O O B-Disease O O O O O O O
Furthermore , the effects are mediated through dopamine rather than norepinephrine and do not require the carotid sinus baroreceptors .	O O O O O O O B-Chemical O O B-Chemical O O O O O O O O O
Microangiopathic hemolytic anemia complicating FK506 ( tacrolimus ) therapy .	B-Disease I-Disease I-Disease O B-Chemical O B-Chemical O O O
We describe 3 episodes of microangiopathic hemolytic anemia ( MAHA ) in 2 solid organ recipients under FK506 ( tacrolimus ) therapy .	O O O O O B-Disease I-Disease I-Disease O B-Disease O O O O O O O B-Chemical O B-Chemical O O O
In both cases , discontinuation of FK506 and treatment with plasma exchange , fresh frozen plasma replacement , corticosteroids , aspirin , and dipyridamole led to resolution of MAHA .	O O O O O O B-Chemical O O O O O O O O O O O B-Chemical O B-Chemical O O B-Chemical O O O O B-Disease O
In one patient , reintroduction of FK506 led to rapid recurrence of MAHA .	O O O O O O B-Chemical O O O O O B-Disease O
FK506 - associated MAHA is probably rare but physicians must be aware of this severe complication .	B-Chemical O O B-Disease O O O O O O O O O O O O O
In our experience and according to the literature , FK506 does not seem to cross - react with cyclosporin A ( CyA ) , an immuno - suppressive drug already known to induce MAHA .	O O O O O O O O O B-Chemical O O O O O O O O B-Chemical I-Chemical O B-Chemical O O O O O O O O O O O B-Disease O
Effect of some anticancer drugs and combined chemotherapy on renal toxicity .	O O O O O O O O O B-Disease I-Disease O
The nephrotoxic action of anticancer drugs such as nitrogranulogen ( NG ) , methotrexate ( MTX ) , 5 - fluorouracil ( 5 - FU ) and cyclophosphamide ( CY ) administered alone or in combination [ MTX + 5 - FU + CY ( CMF ) ] was evaluated in experiments on Wistar rats .	O B-Disease O O O O O O B-Chemical O B-Chemical O O B-Chemical O B-Chemical O O B-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical I-Chemical O O B-Chemical O B-Chemical O O O O O O O B-Chemical O B-Chemical I-Chemical I-Chemical O B-Chemical O O O O O O O O O O O O
After drug administration , creatinine concentrations in the plasma and in the urine of the rats were determined , as well as creatinine clearance .	O O O O B-Chemical O O O O O O O O O O O O O O O O O B-Chemical O O
Histopathologic evaluation of the kidneys was also performed .	O O O O O O O O O
After MTX administration a significant increase ( p = 0 . 0228 ) in the plasma creatinine concentration and a significant ( p = 0 . 0001 ) decrease in creatinine clearance was noted compared to controls .	O B-Chemical O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O B-Chemical O O O O O O O
After the administration of NG , 5 - FU and CY neither a statistically significant increase in creatinine concentration nor an increase in creatinine clearance was observed compared to the group receiving no cytostatics .	O O O O B-Chemical O B-Chemical I-Chemical I-Chemical O B-Chemical O O O O O O B-Chemical O O O O O B-Chemical O O O O O O O O O O O
Following polytherapy according to the CMF regimen , a statistically significant decrease ( p = 0 . 0343 ) in creatinine clearance was found , but creatinine concentration did not increase significantly compared to controls .	O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O B-Chemical O O O O O O O O O
CY caused hemorrhagic cystitis in 40 % of rats , but it did not cause this complication when combined with 5 - FU and MTX .	B-Chemical O B-Disease I-Disease O O O O O O O O O O O O O O O O B-Chemical I-Chemical I-Chemical O B-Chemical O
Histologic changes were found in rat kidneys after administration of MTX , CY and NG , while no such change was observed after 5 - FU and joint administration of MTX + 5 - FU + CY compared to controls .	O O O O O O O O O O B-Chemical O B-Chemical O B-Chemical O O O O O O O O B-Chemical I-Chemical I-Chemical O O O O B-Chemical O B-Chemical I-Chemical I-Chemical O B-Chemical O O O O
Our studies indicate that nephrotoxicity of MTX + 5 - FU + CY administered jointly is lower than in monotherapy .	O O O O B-Disease O B-Chemical O B-Chemical I-Chemical I-Chemical O B-Chemical O O O O O O O O
The interpeduncular nucleus regulates nicotine ' s effects on free - field activity .	O O O O B-Chemical O O O O O O O O O
Partial lesions were made with kainic acid in the interpeduncular nucleus of the ventral midbrain of the rat .	O O O O O B-Chemical I-Chemical O O O O O O O O O O O O
Compared with sham - operated controls , lesions significantly ( p < 0 . 25 ) blunted the early ( < 60 min ) free - field locomotor hypoactivity caused by nicotine ( 0 . 5 mg kg ( - 1 ) , i . m . ) , enhanced the later ( 60 - 120 min ) nicotine - induced hyperactivity , and raised spontaneous nocturnal activity .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O B-Disease O O O O O O O
Lesions reduced the extent of immunohistological staining for choline acetyltransferase in the interpeduncular nucleus ( p < 0 . 025 ) , but not for tyrosine hydroxylase in the surrounding catecholaminergic A10 region .	O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O
We conclude that the interpeduncular nucleus mediates nicotinic depression of locomotor activity and dampens nicotinic arousal mechanisms located elsewhere in the brain .	O O O O O O O O B-Disease O O O O O O O O O O O O O O
Lithium - associated cognitive and functional deficits reduced by a switch to divalproex sodium : a case series .	B-Chemical O O B-Disease I-Disease I-Disease I-Disease O O O O O B-Chemical I-Chemical O O O O O
BACKGROUND : Lithium remains a first - line treatment for the acute and maintenance treatment of bipolar disorder .	O O B-Chemical O O O O O O O O O O O O O B-Disease I-Disease O
Although much has been written about the management of the more common adverse effects of lithium , such as polyuria and tremor , more subtle lithium side effects such as cognitive deficits , loss of creativity , and functional impairments remain understudied .	O O O O O O O O O O O O O O O B-Chemical O O O B-Disease O B-Disease O O O B-Chemical O O O O B-Disease I-Disease O B-Disease I-Disease I-Disease O O B-Disease I-Disease O O O
This report summarizes our experience in switching bipolar patients from lithium to divalproex sodium to alleviate such cognitive and functional impairments .	O O O O O O O B-Disease O O B-Chemical O B-Chemical I-Chemical O O O B-Disease I-Disease I-Disease I-Disease O
METHOD : Open , case series design .	O O O O O O O O
RESULTS : We report seven cases where substitution of lithium , either fully or partially , with divalproex sodium was extremely helpful in reducing the cognitive , motivational , or creative deficits attributed to lithium in our bipolar patients .	O O O O O O O O O B-Chemical O O O O O O O B-Chemical I-Chemical O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O B-Chemical O O B-Disease O O
CONCLUSION : In this preliminary report , divalproex sodium was a superior alternative to lithium in bipolar patients experiencing cognitive deficits , loss of creativity , and functional impairments .	O O O O O O O B-Chemical I-Chemical O O O O O B-Chemical O B-Disease O O B-Disease I-Disease O B-Disease I-Disease I-Disease O O B-Disease I-Disease O
Effect of nifedipine on renal function in liver transplant recipients receiving tacrolimus .	O O B-Chemical O O O O O O O O B-Chemical O
The effect of nifedipine on renal function in liver transplant recipients who were receiving tacrolimus was evaluated between January 1992 and January 1996 .	O O O B-Chemical O O O O O O O O O O B-Chemical O O O O O O O O O
Two groups of patients receiving tacrolimus were compared over a period of 1 year , one group comprising hypertensive patients who were receiving nifedipine , and the other comprising nonhypertensive patients not receiving nifedipine .	O O O O O B-Chemical O O O O O O O O O O O O B-Disease O O O O B-Chemical O O O O O O O O O B-Chemical O
The time from transplant to baseline was similar in all patients .	O O O O O O O O O O O O
Nifedipine significantly improved kidney function as indicated by a significant lowering of serum creatinine levels at 6 and 12 months .	B-Chemical O O O O O O O O O O O O B-Chemical O O O O O O O
The observed positive impact of nifedipine on reducing the nephrotoxicity associated with tacrolimus in liver transplant recipients should be an important factor in selecting an agent to treat hypertension in this population .	O O O O O B-Chemical O O O B-Disease O O B-Chemical O O O O O O O O O O O O O O O B-Disease O O O O
Alpha and beta coma in drug intoxication uncomplicated by cerebral hypoxia .	O O O B-Disease O O O O O B-Disease I-Disease O
Four patients who were rendered comatose or stuporous by drug intoxication , but who were not hypoxic , are described .	O O O O O B-Disease O B-Disease O O O O O O O O O O O O O
Three patients received high doses of chlormethiazole for alcohol withdrawal symptoms , and one took a suicidal overdose of nitrazepam .	O O O O O O B-Chemical O B-Chemical B-Disease I-Disease O O O O O O B-Disease O B-Chemical O
The patient with nitrazepam overdose and two of those with chlormethiazole intoxication conformed to the criteria of ' alpha coma ' , showing non - reactive generalized or frontally predominant alpha activity in the EEG .	O O O B-Chemical B-Disease O O O O O B-Chemical O O O O O O O O B-Disease O O O O O O O O O O O O O O O O
The fourth patient who was unconscious after chlormethiazole administration exhibite generalized non - reactive activity in the slow beta range .	O O O O O O O B-Chemical O O O O O O O O O O O O O
All four recovered completely without neurological sequelae following the withdrawal of the offending agents .	O O O O O B-Disease I-Disease O O O O O O O O
The similarities between the effects of structural lesions and pharmacological depression of the brain stem reticular formation are discussed .	O O O O O O O O O O B-Disease O O O O O O O O O
It is suggested that in both situations disturbed reticulo - thalamic interactions are important in the pathogenesis of alpha coma .	O O O O O O O O O O O O O O O O O O O B-Disease O
It is concluded that when this electroencephalographic and behavioural picture is seen in drug intoxication , in the absence of significant hypoxaemia , a favourable outcome may be anticipated .	O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O
Magnetic resonance volumetry of the cerebellum in epileptic patients after phenytoin overdosages .	O O O O O O O B-Disease O O B-Chemical B-Disease O
The aim of this study was to evaluate the relationship between phenytoin medication and cerebellar atrophy in patients who had experienced clinical intoxication .	O O O O O O O O O O O B-Chemical O O B-Disease I-Disease O O O O O O O O
Five females and 6 males , 21 - 59 years of age , were examined with a 1 . 5 - T whole - body system using a circular polarized head coil .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Conventional spin echo images were acquired in the sagittal and transverse orientation .	O O O O O O O O O O O O O
In addition , we performed a high - resolution 3D gradient echo , T1 - weighted sequences at a 1 - mm slice thickness .	O O O O O O O O O O O O O O O O O O O O O O O O O
The images were subsequently processed to obtain volumetric data for the cerebellum .	O O O O O O O O O O O O O
Cerebellar volume for the patient group ranged between 67 . 66 and 131 . 08 ml ( mean 108 . 9 ml ) .	O O O O O O O O O O O O O O O O O O O O O O O O
In addition 3D gradient echo data sets from 10 healthy male and 10 healthy female age - matched volunteers were used to compare cerebellar volumes .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Using linear regression we found that no correlation exists between seizure duration , elevation of phenytoin serum levels and cerebellar volume .	O O O O O O O O O O B-Disease O O O O B-Chemical O O O O O O
However , multiple regression for the daily dosage , duration of phenytoin treatment and cerebellar volume revealed a correlation of these parameters .	O O O O O O O O O O O B-Chemical O O O O O O O O O O O
We conclude that phenytoin overdosage does not necessarily result in cerebellar atrophy and it is unlikely that phenytoin medication was the only cause of cerebellar atrophy in the remaining patients .	O O O B-Chemical B-Disease O O O O O B-Disease I-Disease O O O O O B-Chemical O O O O O O B-Disease I-Disease O O O O O
Quantitative morphometric studies of the cerebellum provide valuable insights into the pathogenesis of cerebellar disorders .	O O O O O O O O O O O O O B-Disease I-Disease O
Late recovery of renal function in a woman with the hemolytic uremic syndrome .	O O O O O O O O O O B-Disease I-Disease I-Disease O
A case is reported of the hemolytic uremic syndrome ( HUS ) in a woman taking oral contraceptives .	O O O O O O B-Disease I-Disease I-Disease O B-Disease O O O O O B-Chemical I-Chemical O
She was treated with heparin , dipyridamole and hemodialysis ; and after more than three months , her urinary output rose above 500 ml ; and six months after the onset of anuria , dialysis treatment was stopped .	O O O O B-Chemical O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O
This case emphasizes the possibility that HUS in adults is not invariably irreversible and that , despite prolonged oliguria , recovery of renal function can be obtained .	O O O O O O B-Disease O O O O O O O O O O O B-Disease O O O O O O O O O
Therefore , in adult patients affected by HUS , dialysis should not be discontinued prematurely ; moreover , bilateral nephrectomy , for treatment of severe hypertension and microangiopathic hemolytic anemia , should be performed with caution .	O O O O O O O B-Disease O O O O O O O O O O O O O O O O O B-Disease O B-Disease I-Disease I-Disease O O O O O O O
Morphological features of encephalopathy after chronic administration of the antiepileptic drug valproate to rats .	O O O B-Disease O O O O O O O B-Chemical O O O
A transmission electron microscopic study of capillaries in the cerebellar cortex .	O O O O O O O O O O O O
"Long - term intragastric application of the antiepileptic drug sodium valproate ( Vupral "" Polfa "" ) at the effective dose of 200 mg / kg b ."	O O O O O O O O O B-Chemical I-Chemical O O O O O O O O O O O O O O O O O
"w . once daily to rats for 1 , 3 , 6 , 9 and 12 months revealed neurological disorders indicating cerebellum damage ( "" valproate encephalopathy "" ) ."	O O O O O O O O O O O O O O O O O O B-Disease I-Disease O B-Disease I-Disease O O B-Chemical B-Disease O O O
The first ultrastructural changes in structural elements of the blood - brain - barrier ( BBB ) in the cerebellar cortex were detectable after 3 months of the experiment .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
They became more severe in the later months of the experiment , and were most severe after 12 months , located mainly in the molecular layer of the cerebellar cortex .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Lesions of the capillary included necrosis of endothelial cells .	O O O O O B-Disease O O O O
Organelles of these cells , in particular the mitochondria ( increased number and size , distinct degeneration of their matrix and cristae ) and Golgi apparatus were altered .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Reduced size of capillary lumen and occlusion were caused by swollen endothelial cells which had luminal protrusions and swollen microvilli .	O O O O O O O O O O O O O O O B-Chemical O O O O O
Pressure on the vessel wall was produced by enlarged perivascular astrocytic processes .	O O O O O O O O O O O O O
Fragments of necrotic endothelial cells were in the vascular lumens and in these there was loosening and breaking of tight cellular junctions .	O O B-Disease O O O O O O O O O O O O O O O O O O O O
Damage to the vascular basement lamina was also observed .	O O O O O O O O O O
Damage to the capillary was accompanied by marked damage to neuroglial cells , mainly to perivascular processes of astrocytes .	O O O O O O O O O O O O O O O O O O O O
The proliferation of astrocytes ( Bergmann ' s in particular ) and occasionally of oligodendrocytes was found .	O O O O O O O O O O O O O O O O O O
Alterations in the structural elements of the BBB coexisted with marked lesions of neurons of the cerebellum ( Purkinje cells are earliest ) .	O O O O O O O O O O O O O O O O O O O O O O O O
In electron micrographs both luminal and antiluminal sides of the BBB of the cerebellar cortex had similar lesions .	O O O O B-Chemical O O O O O O O O O O O O O O
The possible influence of the hepatic damage , mainly hyperammonemia , upon the development of valproate encephalopathy is discussed .	O O O O O B-Disease I-Disease O O B-Disease O O O O O B-Chemical B-Disease O O O
Fatal intracranial bleeding associated with prehospital use of epinephrine .	O B-Disease I-Disease O O O O O B-Chemical O
We present a case of paramedic misjudgment in the execution of a protocol for the treatment of allergic reaction in a case of pulmonary edema with wheezing .	O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O B-Disease I-Disease O B-Disease O
The sudden onset of respiratory distress , rash , and a history of a new medicine led the two paramedics on the scene to administer subcutaneous epinephrine .	O O O O B-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O O O O B-Chemical O
Subsequently , acute cardiac arrest and fatal subarachnoid hemorrhage occurred .	O O O B-Disease I-Disease O O B-Disease I-Disease O O
Epinephrine has a proven role in cardiac arrest in prehospital care ; however , use by paramedics in patients with suspected allergic reaction and severe hypertension should be viewed with caution .	B-Chemical O O O O O B-Disease I-Disease O O O O O O O O O O O O O B-Disease I-Disease O O B-Disease O O O O O O
Role of activation of bradykinin B2 receptors in disruption of the blood - brain barrier during acute hypertension .	O O O O B-Chemical O O O O O O O O O O O O B-Disease O
Cellular mechanisms which account for disruption the blood - brain barrier during acute hypertension are not clear .	O O O O O O O O O O O O O B-Disease O O O O
The goal of this study was to determine the role of synthesis / release of bradykinin to activate B2 receptors in disruption of the blood - brain barrier during acute hypertension .	O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O B-Disease O
Permeability of the blood - brain barrier was quantitated by clearance of fluorescent - labeled dextran before and during phenylephrine - induced acute hypertension in rats treated with vehicle and Hoe - 140 ( 0 . 1 microM ) .	O O O O O O O O O O O O O O O B-Chemical O O O B-Chemical O O O B-Disease O O O O O O B-Chemical I-Chemical I-Chemical O O O O O O O
Phenylephrine infusion increased arterial pressure , arteriolar diameter and clearance of fluorescent dextran by a similar magnitude in both groups .	B-Chemical O O O O O O O O O O O B-Chemical O O O O O O O O
These findings suggest that disruption of the blood - brain barrier during acute hypertension is not related to the synthesis / release of bradykinin to activate B2 receptors .	O O O O O O O O O O O O O B-Disease O O O O O O O O O B-Chemical O O O O O
Risk factors of sensorineural hearing loss in preterm infants .	O O O B-Disease I-Disease I-Disease O O O O
Among 547 preterm infants of < or = 34 weeks gestation born between 1987 and 1991 , 8 children ( 1 . 46 % ) developed severe progressive and bilateral sensorineural hearing loss .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O
Perinatal risk factors of infants with hearing loss were compared with those of two control groups matched for gestation and birth weight and for perinatal complications .	O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O
Our observations demonstrated an association of hearing loss with a higher incidence of perinatal complications .	O O O O O O B-Disease I-Disease O O O O O O O O
Ototoxicity appeared closely related to a prolonged administration and higher total dose of ototoxic drugs , particularly aminoglycosides and furosemide .	B-Disease O O O O O O O O O O O O B-Disease O O O B-Chemical O B-Chemical O
Finally , we strongly recommend to prospectively and regularly perform audiologic assessment in sick preterm children as hearing loss is of delayed onset and in most cases bilateral and severe .	O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O
Seizure resulting from a venlafaxine overdose .	B-Disease O O O B-Chemical B-Disease O
OBJECTIVE : To report a case of venlafaxine overdose .	O O O O O O O B-Chemical B-Disease O
CASE SUMMARY : A 40 - year - old woman with major depression took an overdose of venlafaxine in an apparent suicide attempt .	O O O O O O O O O O O B-Disease I-Disease O O B-Disease O B-Chemical O O O O O O
After the ingestion of 26 venlafaxine 50 - mg tablets , the patient experienced a witnessed generalized seizure .	O O O O O B-Chemical O O O O O O O O O O O B-Disease O
She was admitted to the medical intensive care unit , venlafaxine was discontinued , and no further sequelae were seen .	O O O O O O O O O O B-Chemical O O O O O O O O O O
DISCUSSION : To our knowledge , this is the first reported case of venlafaxine overdose that resulted in a generalized seizure .	O O O O O O O O O O O O O B-Chemical B-Disease O O O O O B-Disease O
Based on nonoverdose pharmacokinetics and pharmacodynamics of venlafaxine and the potential risks of available interventions , no emergent therapy was instituted .	O O O O O O O B-Chemical O O O O O O O O O O O O O O
CONCLUSIONS : The venlafaxine overdose in our patient resulted in a single episode of generalized seizure but elicited no further sequelae .	O O O B-Chemical B-Disease O O O O O O O O O O B-Disease O O O O O O
Combined effects of prolonged prostaglandin E1 - induced hypotension and haemodilution on human hepatic function .	O O O O B-Chemical I-Chemical O O B-Disease O B-Disease O O O O O
Combined effects of prolonged prostaglandin E1 ( PGE1 ) - induced hypotension and haemodilution on hepatic function were studied in 30 patients undergoing hip surgery .	O O O O B-Chemical I-Chemical O B-Chemical O O O B-Disease O B-Disease O O O O O O O O O O O O
The patients were randomly allocated to one of three groups ; those in group A ( n = 10 ) were subjected to controlled hypotension alone , those in group B ( n = 10 ) to haemodilution alone and those in group C ( n = 10 ) to both controlled hypotension and haemodilution .	O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O B-Disease O B-Disease O
Haemodilution in groups B and C was produced by withdrawing approximately 1000 mL of blood and replacing it with the same amount of dextran solution , and final haematocrit values were 21 or 22 % .	B-Disease O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O
Controlled hypotension in groups A and C was induced with PGE1 to maintain mean arterial blood pressure at 55 mmHg for 180 min .	O B-Disease O O O O O O O O B-Chemical O O O O O O O O O O O O O
Measurements included arterial ketone body ratio ( AKBR , aceto - acetate / 3 - hydroxybutyrate ) and clinical hepatic function parameters .	O O O O O O O O O B-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical I-Chemical O O O O O O O
AKBR and biological hepatic function tests showed no change throughout the time course in groups A and B .	O O O O O O O O O O O O O O O O O O O
In group C , AKBR showed a significant decrease at 120 min ( - 40 % ) and at 180 min ( - 49 % ) after the start of hypotension and at 60 min ( - 32 % ) after recovery of normotension , and SGOT , SGPT , LDH and total bilirubin showed significant increases after operation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O
The results suggest that a prolonged combination of more than 120 min of PGE1 - induced hypotension and moderate haemodilution would cause impairment of hepatic function .	O O O O O O O O O O O O O B-Chemical O O B-Disease O O B-Disease O O B-Disease I-Disease I-Disease I-Disease O
Cardiovascular alterations in rat fetuses exposed to calcium channel blockers .	B-Disease I-Disease O O O O O B-Chemical O O O
Preclinical toxicologic investigation suggested that a new calcium channel blocker , Ro 40 - 5967 , induced cardiovascular alterations in rat fetuses exposed to this agent during organogenesis .	O O O O O O O B-Chemical O O O B-Chemical I-Chemical I-Chemical I-Chemical O O B-Disease I-Disease O O O O O O O O O O
The present study was designed to investigate the hypothesis that calcium channel blockers in general induce cardiovascular malformations indicating a pharmacologic class effect .	O O O O O O O O O O B-Chemical O O O O O B-Disease I-Disease O O O O O O
We studied three calcium channel blockers of different structure , nifedipine , diltiazem , and verapamil , along with the new agent .	O O O B-Chemical O O O O O O B-Chemical O B-Chemical O O B-Chemical O O O O O O O
Pregnant rats were administered one of these calcium channel blockers during the period of cardiac morphogenesis and the offspring examined on day 20 of gestation for cardiovascular malformations .	O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O B-Disease I-Disease O
A low incidence of cardiovascular malformations was observed after exposure to each of the four calcium channel blockers , but this incidence was statistically significant only for verapamil and nifedipine .	O O O O B-Disease I-Disease O O O O O O O O O B-Chemical O O O O O O O O O O O B-Chemical O B-Chemical O
All four agents were associated with aortic arch branching variants , although significantly increased only for Ro 40 - 5967 and verapamil .	O O O O O O O O O O O O O O O O B-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O
The site of common side effects of sumatriptan .	O O O O O O O B-Chemical O
Atypical sensations following the use of subcutaneous sumatriptan are common , but of uncertain origin .	B-Disease I-Disease O O O O O B-Chemical O O O O O O O O
They are almost always benign , but can be mistaken for a serious adverse event by the patient .	O O O O O O O O O O O O O O O O O O O
Two patients are presented with tingling or burning sensations limited to areas of heat exposure or sunburn .	O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O B-Disease O
In these individuals , side effects are most likely generated superficially in the skin .	O O O O O O O O O O O O O O O
Macula toxicity after intravitreal amikacin .	O B-Disease O O B-Chemical O
BACKGROUND : Although intravitreal aminoglycosides have substantially improved visual prognosis in endophthalmitis , macular infarction may impair full visual recovery .	O O O O B-Chemical O O O O O O B-Disease O O B-Disease O O O O O O
METHODS : We present a case of presumed amikacin retinal toxicity following treatment with amikacin and vancomycin for alpha - haemolytic streptococcal endophthalmitis .	O O O O O O O O B-Chemical B-Disease I-Disease O O O B-Chemical O B-Chemical O O O O B-Disease I-Disease O
RESULTS : Endophthalmitis resolved with improvement in visual acuity to 6 / 24 at three months .	O O B-Disease O O O O O O O O O O O O O O
Fundus fluorescein angiography confirmed macular capillary closure and telangiectasis .	O B-Chemical O O O O O O B-Disease O
CONCLUSIONS : Currently accepted intravitreal antibiotic regimens may cause retinal toxicity and macular ischaemia .	O O O O O O O O O B-Disease I-Disease O O B-Disease O
Treatment strategies aimed at avoiding retinal toxicity are discussed .	O O O O O B-Disease I-Disease O O O
The role of nicotine in smoking - related cardiovascular disease .	O O O B-Chemical O O O O B-Disease I-Disease O
Nicotine activates the sympathetic nervous system and in this way could contribute to cardiovascular disease .	B-Chemical O O O O O O O O O O O O B-Disease I-Disease O
Animal studies and mechanistic studies indicate that nicotine could play a role in accelerating atherosclerosis , but evidence among humans is too inadequate to be definitive about such an effect .	O O O O O O O B-Chemical O O O O O O B-Disease O O O O O O O O O O O O O O O O
Almost certainly , nicotine via its hemodynamic effects contributes to acute cardiovascular events , although current evidence suggests that the effects of nicotine are much less important than are the prothrombotic effects of cigarette smoking or the effects of carbon monoxide .	O O O B-Chemical O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O B-Chemical I-Chemical O
Nicotine does not appear to enhance thrombosis among humans .	B-Chemical O O O O O B-Disease O O O
Clinical studies of pipe smokers and people using transdermal nicotine support the idea that toxins other than nicotine are the most important causes of acute cardiovascular events .	O O O O O O O O O B-Chemical O O O O O O O B-Chemical O O O O O O O O O O
Finally , the dose response for cardiovascular events of nicotine appears to be flat , suggesting that if nicotine is involved , adverse effects might be seen with relatively low - level cigarette exposures .	O O O O O O O O O B-Chemical O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O
Iatrogenically induced intractable atrioventricular reentrant tachycardia after verapamil and catheter ablation in a patient with Wolff - Parkinson - White syndrome and idiopathic dilated cardiomyopathy .	O O O B-Disease I-Disease I-Disease O B-Chemical O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease I-Disease I-Disease O
In a patient with WPW syndrome and idiopathic dilated cardiomyopathy , intractable atrioventricular reentrant tachycardia ( AVRT ) was iatrogenically induced .	O O O O B-Disease I-Disease O B-Disease I-Disease I-Disease O O B-Disease I-Disease I-Disease O B-Disease O O O O O
QRS without preexcitation , caused by junctional escape beats after verapamil or unidirectional antegrade block of accessory pathway after catheter ablation , established frequent AVRT attack .	O O O O O O O O O O B-Chemical O O O O O O O O O O O O O B-Disease O O
Epidemic of liver disease caused by hydrochlorofluorocarbons used as ozone - sparing substitutes of chlorofluorocarbons .	O O B-Disease I-Disease O O B-Chemical O O B-Chemical O O O O B-Chemical O
BACKGROUND : Hydrochlorofluorocarbons ( HCFCs ) are used increasingly in industry as substitutes for ozone - depleting chlorofluorocarbons ( CFCs ) .	O O B-Chemical O B-Chemical O O O O O O O O O B-Chemical O O B-Chemical O B-Chemical O O
Limited studies in animals indicate potential hepatotoxicity of some of these compounds .	O O O O O O B-Disease O O O O O O
We investigated an epidemic of liver disease in nine industrial workers who had had repeated accidental exposure to a mixture of 1 , 1 - dichloro - 2 , 2 , 2 - trifluoroethane ( HCFC 123 ) and 1 - chloro - 1 , 2 , 2 , 2 - tetrafluoroethane ( HCFC 124 ) .	O O O O O B-Disease I-Disease O O O O O O O O O O O O O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical O O
All nine exposed workers were affected to various degrees .	O O O O O O O O O O
Both compounds are metabolised in the same way as 1 - bromo - 1 - chloro - 2 , 2 , 2 - trifluoroethane ( halothane ) to form reactive trifluoroacetyl halide intermediates , which have been implicated in the hepatotoxicity of halothane .	O O O O O O O O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O O O O B-Chemical O O O O O O O O O B-Disease O B-Chemical O
We aimed to test whether HCFCs 123 and 124 can result in serious liver disease .	O O O O O B-Chemical I-Chemical I-Chemical I-Chemical O O O O B-Disease I-Disease O
METHODS : For one severely affected worker liver biopsy and immunohistochemical stainings for the presence of trifluoroacetyl protein adducts were done .	O O O O O O O O O O O O O O O O B-Chemical O O O O O
The serum of six affected workers and five controls was tested for autoantibodies that react with human liver cytochrome - P450 2E1 ( P450 2E1 ) and P58 protein disulphide isomerase isoform ( P58 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
