text	labels
Both the tumour and its treatment can cause disabling morbidity , particularly of cognitive functions .	O O O O O O O O O O O O O O O O
Because many patients present with seizures only , with no other signs and symptoms , maintenance of quality of life and function constitutes a particular challenge in LGG .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The slow growth pattern of most LGG , and the rare radiological true responses despite a favourable clinical response to treatment , interferes with the use of progression - free survival as the primary endpoint in trials .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Overall survival as an endpoint brings logistical challenges , and is sensitive to other non - investigational salvage therapies .	O O O O O O O O O O O O O O O O O O O O
Clinical trials for LGG need to consider other measures of patient benefit such as cognition , symptom burden , and seizure activity , to establish whether improved survival is reflected in prolonged wellbeing .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
This Review investigates clinical and imaging endpoints in trials of LGG , and provides response assessment in neuro - oncology ( RANO ) criteria for non - enhancing tumours .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Additionally , other measures for patients with brain tumours that assess outcome are described .	O O O O O O O O O O O O O O O
Similar considerations are relevant for trials of high - grade gliomas , although for these tumours survival is shorter and survival endpoints generally have more value than they do for LGG .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Baculovirus cyclobutane pyrimidine dimer photolyases show a close relationship with lepidopteran host homologues .	B O O O O O O O O O O O O O
Cyclobutane pyrimidine dimer ( CPD ) photolyases repair ultraviolet ( UV ) - induced DNA damage using blue light .	O O O O O O O O O O O O O O O O O O O O
To get insight in the origin of baculovirus CPD photolyase ( phr ) genes , homologues in the lepidopteran insects Chrysodeixis chalcites , Spodoptera exigua and Trichoplusia ni were identified and characterized .	O O O O O O O B O O O O O O O O O O O O B I O B I O B I O O O O O
Lepidopteran and baculovirus phr genes each form a monophyletic group , and together form a well - supported clade within the insect photolyases .	O O B O O O O O O O O O O O O O O O O O O O O O
This suggests that baculoviruses obtained their phr genes from an ancestral lepidopteran insect host .	O O O B O O O O O O O O O O O
A likely evolutionary scenario is that a granulovirus , Spodoptera litura GV or a direct ancestor , obtained a phr gene .	O O O O O O O O O B I I O O O O O O O O O O
Subsequently , it was horizontally transferred from this granulovirus to several group II nucleopolyhedroviruses ( NPVs ) , including those that infect noctuids of the Plusiinae subfamily .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The importance of marine vs . human - induced subsidies in the maintenance of an expanding mesocarnivore in the arctic tundra .	O O O O O O B O O O O O O O O O O O O O O O
Most studies addressing the causes of the recent increases and expansions of mesopredators in many ecosystems have focused on the top - down , releasing effect of extinctions of large apex predators .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
However , in the case of the northward expansion of the red fox into the arctic tundra , a bottom - up effect of increased resource availability has been proposed , an effect that can counteract prey shortage in the low phase of the multi - annual rodent cycle .	O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Resource subsidies both with marine and with terrestrial origins could potentially be involved .	O O O O O O O O O O O O O O
During different phases of a multi - annual rodent cycle , we investigated the seasonal dynamics and spatial pattern of resource use by red foxes across a coast to inland low arctic tundra gradient , Varanger Peninsula , Norway .	O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O
We employed two complementary methods of diet analyses : stomach contents and stable isotope analysis .	O O O O O O O O O O O O O O O O
We found that inland red foxes primarily subsisted on reindeer carrions during the low phase of a small rodent population cycle .	O O O O B I O O O B O O O O O O O O O O O O
Lemmings became the most important food item towards the peak phase of the rodent cycle , despite being less abundant than sympatric voles .	O O O O O O O O O O O O O O O O O O O O O O B O
Isotopic signatures of tissue from both predator and prey also revealed that red foxes near the coast used marine - derived subsidies in the winter , but these allochthonous resources did not spillover to adult foxes living beyond 20 - 25 km from the coast .	O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Although more needs to be learned about the link between increasing primary productivity due to climatic warming and trophic dynamics in tundra ecosystems , we suggest that changes in reindeer management through a bottom - up effect , at least regionally , may have paved the way towards the establishment of a new mesopredator in the tundra biome .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Mathematical models in the evaluation of health programmes .	O O O O O O O O O
Modelling is valuable in the planning and evaluation of interventions , especially when a controlled trial is ethically or logistically impossible .	O O O O O O O O O O O O O O O O O O O O O O
Models are often used to calculate the expected course of events in the absence of more formal assessments .	O O O O O O O O O O O O O O O O O O O
They are also used to derive estimates of rare or future events from recorded intermediate points .	O O O O O O O O O O O O O O O O O
When developing models , decisions are needed about the appropriate level of complexity to be represented and about model structure and assumptions .	O O O O O O O O O O O O O O O O O O O O O O O
The degree of rigor in model development and assessment can vary greatly , and there is a danger that existing beliefs inappropriately influence judgments about model assumptions and results .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Scale and state dependence of the relationship between personality and dispersal in a great tit population .	O O O O O O O O O O O O O B I O O
Dispersal is a key process in population biology and ecology .	O O O O O O O O O O O
Although the general ecological conditions that lead to dispersal have been well studied , the causes of individual variation in dispersal are less well understood .	O O O O O O O O O O O O O O O O O O O O O O O O O O
A number of recent studies suggest that heritable temperament - or personality - traits are correlated with dispersal in the wild but the extent to which these ' personality - dispersal syndromes ' are general , how they depend on an individual ' s state and on spatial scale and whether they are temporally stable , both within and across individuals , remains unclear .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Here , we examine the relationship between exploration behaviour - an axis of personality that appears to be important in animals generally - and a variety of dispersal processes over 6 years in a population of the great tit Parus major .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I B I O
Exploration behaviour was higher in immigrant than in locally born juveniles , but the difference was much larger for individuals with a small body mass , though independent of sex , representing one of the first examples of a state - dependent effect in a personality - dispersal syndrome .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Despite a temporal trend in exploration behaviour at the population level , the difference between immigrants and locally born birds remained stable over time , both across and within individuals .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
This suggests that the personality difference between immigrants and locally born birds is established early in development , but that the process of immigration interacts with both personality and state .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We found that the number of immigrant parents a locally born bird had did not influence exploration behaviour , suggesting either the difference between immigrants and residents was environmental or that the effect is overridden by local environmental sources of variation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
In contrast to previous work , we found no evidence for links between personality and natal dispersal distance within the population , either in terms of an individual ' s own exploration behaviour or that of its parents .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Our results suggest that there are links between individual differences in personality and dispersal , but that these can be dependent on differences in state among individuals and on the scale over which dispersal is measured .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Future work should aim to understand the differences between dispersal within and between populations and the ways in which personality and state interact to determine the outcome of these processes .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
A role for endosomal proteins in alphavirus dissemination in mosquitoes .	O O O O O O O O O O O
Little is known about endosomal pathway proteins involved in arthropod - borne virus ( arbovirus ) assembly and cell - to - cell spread in vector mosquitoes .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
UNC93A and synaptic vesicle - 2 ( SV2 ) proteins are involved in intracellular transport in mammals .	O O O O O O O O O O O O O O O O O O
They show amino acid sequence conservation from mosquitoes to humans , and their transcripts are highly enriched in Aedes aegypti during arbovirus infection .	O O O O O O O O O B O O O O O O O O B I O O O O
Transient gene silencing of SV2 or UNC93A in mosquitoes infected with the recombinant alphavirus Sindbis MRE16 - enhanced green fluorescent protein ( SINV ; family Togaviridae ) resulted in the accumulation of viral positive - and negative - strand RNA , congregation of virus envelope antigen in intracellular networks , and reduced virus dissemination outside of the midgut .	O O O O O O O O O O O O O O B O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Further , UNC93A silencing , but not SV2 silencing , resulted in a 10 - fold reduction in viral titres at 4 days post - infection .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
Together , these data support a role for UNC93A and SV2 in virus assembly or budding .	O O O O O O O O O O O O O O O O O
Cis - regulatory elements ( CREs ) were identified at the 5 ' - ends of genes from the original data set in which SV2 and UNC93A were identified .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Common CREs at the 5 ' - end genomic regions of a subset of enriched transcripts support the hypothesis that UNC93A transcription may be co - regulated with that of other ion transport and endosomal trafficking proteins .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Pyrethroid resistance in Sitophilus zeamais is associated with a mutation ( T929I ) in the voltage - gated sodium channel .	O O O B I O O O O O O O O O O O O O O O O
The maize weevil , Sitophilus zeamais , is the most important pest affecting stored grain in Brazil and its control relies heavily on the use of insecticides .	O B I O B I O O O O O O O O O O O O O O O O O O O O O O
The intensive use of compounds such as the pyrethroids has led to the emergence of resistance , and previous studies have suggested that resistance to both pyrethroids and 1 , 1 , 1 - trichloro - 2 , 2 - bis ( p - chlorophenyl ) ethane ( DDT ) may result from reduced sensitivity of the insecticide target , the voltage - gated sodium channel .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
To identify the molecular mechanisms underlying pyrethroid resistance in S . zeamais , the domain II region of the voltage - gated sodium channel ( para - orthologue ) gene was amplified by PCR and sequenced from susceptible and resistant laboratory S . zeamais strains that were selected with a discriminating dose of DDT .	O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O
A single point mutation , T929I , was found in the para gene of the resistant S . zeamais populations and its presence in individual weevils was strongly associated with survival after DDT exposure .	O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O
This is the first identification of a target - site resistance mutation in S . zeamais and unusually it is a super - kdr type mutation occurring in the absence of the more common kdr ( L1014F ) substitution .	O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O
A high - throughput assay based on TaqMan single nucleotide polymorphism genotyping was developed for sensitive detection of the mutation and used to screen field - collected strains of S . zeamais .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O
This showed that the mutation is present at low frequency in field populations and is a useful tool for informing control strategies .	O O O O O O O O O O O O O O O O O O O O O O O
Stillbirths : the way forward in high - income countries .	O O O O O O O O O O O
Stillbirth rates in high - income countries declined dramatically from about 1940 , but this decline has slowed or stalled over recent times .	O O O O O O O O O O O O O O O O O O O O O O O O
The present variation in stillbirth rates across and within high - income countries indicates that further reduction in stillbirth is possible .	O O O O O O O O O O O O O O O O O O O O O O
Large disparities ( linked to disadvantage such as poverty ) in stillbirth rates need to be addressed by providing more educational opportunities and improving living conditions for women .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Placental pathologies and infection associated with preterm birth are linked to a substantial proportion of stillbirths .	O O O O O O O O O O O O O O O O O
The proportion of unexplained stillbirths associated with under investigation continues to impede efforts in stillbirth prevention .	O O O O O O O O O O O O O O O O O
Overweight , obesity , and smoking are important modifiable risk factors for stillbirth , and advanced maternal age is also an increasingly prevalent risk factor .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Intensified efforts are needed to ameliorate the effects of these factors on stillbirth rates .	O O O O O O O O O O O O O O O
Culturally appropriate preconception care and quality antenatal care that is accessible to all women has the potential to reduce stillbirth rates in high - income countries .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
Implementation of national perinatal mortality audit programmes aimed at improving the quality of care could substantially reduce stillbirths .	O O O O O O O O O O O O O O O O O O O
Better data on numbers and causes of stillbirth are needed , and international consensus on definition and classification related to stillbirth is a priority .	O O O O O O O O O O O O O O O O O O O O O O O O O
All parents should be offered a thorough investigation including a high - quality autopsy and placental histopathology .	O O O O O O O O O O O O O O O O O O
Parent organisations are powerful change agents and could have an important role in raising awareness to prevent stillbirth .	O O O O O O O O O O O O O O O O O O O
Future research must focus on screening and interventions to reduce antepartum stillbirth as a result of placental dysfunction .	O O O O O O O O O O O O O O O O O O O
Identification of ways to reduce maternal overweight and obesity is a high priority for high - income countries .	O O O O O O O O O O O O O O O O O O O
Stillbirths : Where ?	O O O O
When ?	O O
Why ?	O O
How to make the data count ?	O O O O O O O
Despite increasing attention and investment for maternal , neonatal , and child health , stillbirths remain invisible - not counted in the Millennium Development Goals , nor tracked by the UN , nor in the Global Burden of Disease metrics .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
At least 2 * 65 million stillbirths ( uncertainty range 2 * 08 million to 3 * 79 million ) were estimated worldwide in 2008 ( > = 1000 g birthweight or > = 28 weeks of gestation ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
98 % of stillbirths occur in low - income and middle - income countries , and numbers vary from 2 * 0 per 1000 total births in Finland to more than 40 per 1000 total births in Nigeria and Pakistan .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Worldwide , 67 % of stillbirths occur in rural families , 55 % in rural sub - Saharan Africa and south Asia , where skilled birth attendance and caesarean sections are much lower than that for urban births .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
In total , an estimated 1 * 19 million ( range 0 * 82 million to 1 * 97 million ) intrapartum stillbirths occur yearly .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Most intrapartum stillbirths are associated with obstetric emergencies , whereas antepartum stillbirths are associated with maternal infections and fetal growth restriction .	O O O O O O O O O O O O O O O O O O O O O O
National estimates of causes of stillbirths are scarce , and multiple ( > 35 ) classification systems impede international comparison .	O O O O O O O O O O O O O O O O O O O O O
Immediate data improvements are feasible through household surveys and facility audit , and improvements in vital registration , including specific perinatal certificates and revised International Classification of Disease codes , are needed .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
A simple , programme - relevant stillbirth classification that can be used with verbal autopsy would provide a basis for comparable national estimates .	O O O O O O O O O O O O O O O O O O O O O O O O
A new focus on all deaths around the time of birth is crucial to inform programmatic investment .	O O O O O O O O O O O O O O O O O O
Stillbirths : the vision for 2020 .	O O O O O O O
Stillbirth is a common adverse pregnancy outcome , with nearly 3 million third - trimester stillbirths occurring worldwide each year .	O O O O O O O O O O O O O O O O O O O O O
98 % occur in low - income and middle - income countries , and more than 1 million stillbirths occur in the intrapartum period , despite many being preventable .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Nevertheless , stillbirth is practically unrecognised as a public health issue and few data are reported .	O O O O O O O O O O O O O O O O O
In this final paper in the Stillbirths Series , we call for inclusion of stillbirth as a recognised outcome in all relevant international health reports and initiatives .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We ask every country to develop and implement a plan to improve maternal and neonatal health that includes a reduction in stillbirths , and to count stillbirths in their vital statistics and other health outcome surveillance systems .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We also ask for increased investment in stillbirth - related research , and especially research aimed at identifying and addressing barriers to the aversion of stillbirths within the maternal and neonatal health systems of low - income and middle - income countries .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Finally , we ask all those interested in reducing stillbirths to join with advocates for the improvement of other pregnancy - related outcomes , for mothers and their offspring , so that a united front for improved pregnancy and neonatal care for all will become a reality .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Stillbirths : why they matter .	O O O O O O
In this first paper of The Lancet ' s Stillbirths Series we explore the present status of stillbirths in the world - from global health policy to a survey of community perceptions in 135 countries .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Our findings highlight the need for a strong call for action .	O O O O O O O O O O O O
In times of global focus on motherhood , the mother ' s own aspiration of a liveborn baby is not recognised on the world ' s health agenda .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Millions of deaths are not counted ; stillbirths are not in the Global Burden of Disease , nor in disability - adjusted life - years lost , and they are not part of the UN Millennium Development Goals .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The grief of mothers might be aggravated by social stigma , blame , and marginalisation in regions where most deaths occur .	O O O O O O O O O O O O O O O O O O O O O O
Most stillborn babies are disposed of without any recognition or ritual , such as naming , funeral rites , or the mother holding or dressing the baby .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Beliefs in the mother ' s sins and evil spirits as causes of stillbirth are rife , and stillbirth is widely believed to be a natural selection of babies never meant to live .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Stillbirth prevention is closely linked with prevention of maternal and neonatal deaths .	O O O O O O O O O O O O O
Knowledge of causes and feasible solutions for prevention is key to health professionals ' priorities , to which this Stillbirths Series paper aims to contribute .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Dynamic behaviour of stationary pronuclei during their positioning in Paramecium caudatum .	O O O O O O O O O B I O
During conjugation of Paramecium caudatum , there are two well - known stages when nuclear migration occurs .	O O O B I O O O O O O O O O O O O O
What happens to the nuclei is closely related to their localisations in cells .	O O O O O O O O O O O O O O
The first of these stages is the entrance of one meiotic product into the paroral region .	O O O O O O O O O O O O O O O O O
This nucleus survives , while the remaining three outside this area degenerate .	O O O O O O O O O O O O O
The second stage is the antero - posterior localisation of eight synkaryon division products .	O O O O O O O O O O O O O O O
Four posterior nuclei are differentiated into macronuclear anlagen , whereas four anterior nuclei remain as the presumptive micronuclei .	O O O O O O O O O O O O O O O O O O O
In this experiment , the process of the third prezygotic division of P . caudatum was studied with the help of protargol staining .	O O O O O O O O O O O O B I I O O O O O O O O O
Here , a third nuclear migration was discovered .	O O O O O O O O O
By two spindle turnings and two spindle elongations , stationary pronuclei were positioned near migratory pronuclei .	O O O O O O O O O O O O O O O O O
This positioning of stationary pronuclei could shorten the distance for transferred migratory pronuclei to recognise and reach the stationary pronuclei .	O O O O O O O O O O O O O O O O O O O O O
This fosters the synkaryon formation of P . caudatum .	O O O O O O B I I O
Complete sructure of nuclear rDNA of the obligate plant parasite Plasmodiophora brassicae : intraspecific polymorphisms in the exon and group I intron of the large subunit rDNA .	O O O O O O O O O O B I O O O O O O O O O O O O O O O O
Plasmodiophora brassicae is a soil - borne obligate intracellular parasite in the phylum Cercozoa of the Rhizaria that causes clubroot disease of crucifer crops .	B I O O O O O O O O O O O O O O O O O O O O O O O
To control the disease , understanding the distribution and infection routes of the pathogen is essential , and thus development of reliable molecular markers to discriminate geographic populations is required .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
In this study , the nuclear ribosomal RNA gene ( rDNA ) repeat unit of P . brassicae was determined , with particular emphasis on the structure of large subunit ( LSU ) rDNA , in which polymorphic regions were expected to be present .	O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O
The complete rDNA complex was 9513bp long , which included the small subunit , 5 . 8S and LSU rDNAs as well as the internal transcribed spacer and intergenic spacer regions .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Among eight field populations collected from throughout Honshu Island , Japan , a 1 . 1 kbp region of the LSU rDNA , including the divergent 8 domain , exhibited intraspecific polymorphisms that reflected geographic isolation of the populations .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Two new group I introns were found in this region in six out of the eight populations , and the sequences also reflected their geographic isolation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
The polymorphic region found in this study may have potential for the development of molecular markers for discrimination of field populations / isolates of this organism .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
Taxonomy and phylogeny of a new kleptoplastidal dinoflagellate , Gymnodinium myriopyrenoides sp . nov .	O O O O O O O O O B I O O O O
( Gymnodiniales , Dinophyceae ) , and its cryptophyte symbiont .	O O O O O O O O O O O
A new kleptoplastidal dinoflagellate , Gymnodinium myriopyrenoides sp . nov . , was described using light microscopy , electron microscopy and phylogengetic analysis based on partial LSU rDNA sequences .	O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O
Cells were dorsiventrally flattened , elongate - elliptical in ventral view .	O O O O O O O O O O O O
There was no displacement of the cingulum encircling the anterior part of the cell .	O O O O O O O O O O O O O O O
The cingulum was curved posteriorly at the terminal junction with the sulcus .	O O O O O O O O O O O O O
The sulcus was generally narrow but expanded in the posterior end .	O O O O O O O O O O O O
The epicone possessed an apical groove made of one and one - half counterclockwise revolutions .	O O O O O O O O O O O O O O O O
Phylogenetic analysis based on LSU rDNA showed that the sequence of G . myriopyrenoides was included in the Gymnodiniales sensu stricto clade and had special affinities with the species Amphidinium poecilochroum and Gymnodinium acidotum , which also harbor kleptochloroplasts .	O O O O O O O O O O O B I I O O O O O O O O O O O O O O O B I O B I O O O O O O
Phylogenetic analysis based on plastid - encoded SSU rDNA and ultrastructural observations suggested that the symbionts of G . myriopyrenoides were cryptophytes of the genus Chroomonas or Hemiselmis .	O O O O O O O O O O O O O O O O O B I I O O O O O O O O O
Organelles including the nucleus , the nucleomorph , mitochondria , Golgi bodies and large chloroplasts remained in the cytoplasm of the symbionts , but not the periplast , ejectosomes or flagellar apparatus .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The symbiotic level of G . myriopyrenoides was estimated to be a relatively early stage in the unarmored kleptoplastidal dinoflagellates .	O O O O B I I O O O O O O O O O O O O O O
No paradox , no progress : inverse cancer comorbidity in people with other complex diseases .	O O O O O O O O O O O O O O O O
In the past 5 years , several leading groups have attempted to explain why individuals with Down ' s syndrome have a reduced risk of many solid tumours and an increased risk of leukaemia and testicular cancer .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Niels Bohr , the Danish physicist , noted that a paradox could initiate progress .	O O O O O O O O O O O O O O O
We think that the paradox of a medical disorder protecting against cancer could be formalised in a new model of inverse cancer morbidity in people with other serious diseases .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
In this Personal View , we review evidence from epidemiological and clinical studies that supports a consistently lower than expected occurrence of cancer in patients with Down ' s syndrome , Parkinson ' s disease , schizophrenia , diabetes , Alzheimer ' s disease , multiple sclerosis , and anorexia nervosa .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Intriguingly , most comorbidities are neuropsychiatric or CNS disorders .	O O O O O O O O O O
We provide a brief overview of evidence indicating genetic and molecular connections between cancer and these complex diseases .	O O O O O O O O O O O O O O O O O O O
Inverse comorbidity could be a valuable model to investigate common or related pathways or processes and test new therapies , but , most importantly , to understand why certain people are protected from the malignancy .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Milestones in Candida albicans gene manipulation .	O O B I O O O
In the United States , candidemia is one of the most common hospital - acquired infections and is estimated to cause 10 , 000 deaths per year .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The species Candida albicans is responsible for the majority of these cases .	O O B I O O O O O O O O O
As C . albicans is capable of developing resistance against the currently available drugs , understanding the molecular basis of drug resistance , finding new cellular targets , and further understanding the overall mechanism of C . albicans pathogenesis are important goals .	O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O O
To study this pathogen it is advantageous to manipulate its genome .	O O O O O O O O O O O O
Numerous strategies of C . albicans gene manipulation have been introduced .	O O O B I I O O O O O O
This review evaluates a majority of these strategies and should be a helpful guide for researchers to identify gene targeting strategies to suit their requirements .	O O O O O O O O O O O O O O O O O O O O O O O O O O
The pharmacological treatment of epilepsy in adults .	O O O O O O O O
Treatment decisions in epilepsy need to be individualised on the basis of careful analysis of the risk - benefit ratio of each available option .	O O O O O O O O O O O O O O O O O O O O O O O O O
Key decision steps include the time at which antiepileptic drug treatment should be started , which drug should be chosen for first - line therapy , and which strategy is most appropriate for people who did not respond to the initially prescribed drug .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
With more than 20 antiepileptic drugs currently available to treat epilepsy in adults , opportunities to tailor drug therapy have never been greater , but optimum use of such a complex armamentarium is a challenge even for the epilepsy specialist .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Antiepileptic drug choice is primarily based on evidence of efficacy and effectiveness for the individual ' s seizure type , but other patient - specific factors need to be considered , including age , sex , childbearing potential , comorbidities , and concomitant medications .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Stroke and the immune system : from pathophysiology to new therapeutic strategies .	O O O O O O O O O O O O O
Stroke is the second most common cause of death worldwide and a major cause of acquired disability in adults .	O O O O O O O O O O O O O O O O O O O O
Despite tremendous progress in understanding the pathophysiology of stroke , translation of this knowledge into effective therapies has largely failed , with the exception of thrombolysis , which only benefits a small proportion of patients .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Systemic and local immune responses have important roles in causing stroke and are implicated in the primary and secondary progression of ischaemic lesions , as well as in repair , recovery , and overall outcome after a stroke .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
However , potential therapeutic targets in the immune system and inflammatory responses have not been well characterised .	O O O O O O O O O O O O O O O O O O
Development of novel and effective therapeutic strategies for stroke will require further investigation of these pathways in terms of their temporal profile ( before , during , and after stroke ) and risk - to - benefit therapeutic ratio of modulating them .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Emerging targets and treatments in amyotrophic lateral sclerosis .	O O O O O O O O O
Amyotrophic lateral sclerosis ( ALS ) is a progressive motor neuron disease that is currently untreatable .	O O O O O O O O O O O O O O O O O
Many compounds have been tested in laboratory - based models and in patients with ALS , but so far only one drug , riluzole , has shown efficacy , yet it only slightly slows disease progression .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Several new insights into the causes of motor neuron death have led to the identification of some important novel targets for intervention .	O O O O O O O O O O O O O O O O O O O O O O O
At no time have studies involved such a wide range of innovations and such advanced technologies .	O O O O O O O O O O O O O O O O O
Many promising studies are underway to test potential targets that will hopefully translate into meaningful therapeutics for patients with ALS .	O O O O O O O O O O O O O O O O O O O O O
Hepatitis delta virus .	B I I O
Hepatitis delta virus ( HDV ) is a small , defective RNA virus that can infect only individuals who have hepatitis B virus ( HBV ) ; worldwide more than 15 million people are co - infected .	B I I O B O O O O O O O O O O O O O O O B I I O B O O O O O O O O O O O O O
There are eight reported genotypes of HDV with unexplained variations in their geographical distribution and pathogenicity .	O O O O O O B O O O O O O O O O O
The hepatitis D virion is composed of a coat of HBV envelope proteins surrounding the nucleocapsid , which consists of a single - stranded , circular RNA genome complexed with delta antigen , the viral protein .	O B I O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O
HDV is clinically important because although it suppresses HBV replication , it causes severe liver disease with rapid progression to cirrhosis and hepatic decompensation .	B O O O O O O O B O O O O O O O O O O O O O O O O
The range of clinical presentation is wide , varying from mild disease to fulminant liver failure .	O O O O O O O O O O O O O O O O O
The prevalence of HDV is declining in some endemic areas but increasing in northern and central Europe because of immigration .	O O O B O O O O O O O O O O O O O O O O O
Treatment of HDV is with pegylated interferon alfa ; however , response rates are poor .	O O B O O O O O O O O O O O O O
Increased understanding of the molecular virology of HDV will identify novel therapeutic targets for this most severe form of chronic viral hepatitis .	O O O O O O O B O O O O O O O O O O O O O O O
Altering sexual reproductive mode by interspecific exchange of MAT loci .	O O O O O O O O O O O
Sexual fungi can be self - sterile ( heterothallic , requiring genetically distinct partners ) or self - fertile ( homothallic , no partner required ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
In most ascomycetes , a single mating type locus ( MAT ) controls the ability to reproduce sexually .	O O O O O O O O O O O O O O O O O O O
